id,current_word_id,next_word_id,occurrence
13062,18469,17888,1
13063,18469,17954,1
13064,18469,17960,1
13065,18469,17992,1
13066,18469,17996,1
13067,18469,17999,1
13068,18469,18018,1
13069,18469,18021,1
13070,18469,18030,1
13071,18469,18033,1
13072,18469,18047,1
13073,18469,18052,1
13074,18469,18060,1
13075,18469,18069,1
13076,18469,18075,1
13077,18469,18107,1
13078,18469,18111,1
13079,18469,18127,1
13080,18469,18131,1
13081,18469,18148,1
13082,18469,18155,1
13083,18469,18159,1
13084,18469,18165,1
13085,18469,18169,1
13086,18469,18187,1
13087,18469,18190,1
13088,18469,18205,1
13089,18469,18216,1
13090,18469,18222,1
13091,18469,18260,1
13092,18469,18308,1
13093,18469,18331,1
13094,18469,18342,1
13095,18469,18346,1
13096,18469,18384,1
13097,18469,18389,1
13098,18469,18397,1
13099,18469,18403,1
13100,18469,18411,1
13101,18469,18414,1
13102,18469,18424,1
13103,18469,18431,1
13104,18469,18433,1
13105,18469,18446,1
13106,18469,18494,1
13107,18469,18498,1
13108,18469,18506,1
13109,18469,18523,1
13110,18469,18554,1
13111,18469,18565,1
13112,18469,18571,1
13113,18469,18577,1
13114,18469,18598,1
13115,18469,18620,1
13116,18469,18636,1
13117,18469,18648,1
13118,18469,18663,1
13119,18469,18679,1
13120,18469,18699,1
13121,18469,18703,1
13122,18469,18722,1
13123,18469,18726,1
13124,18469,18755,1
13125,18469,18758,1
13126,18469,18762,1
13127,18469,18767,1
13128,18469,18793,1
13129,18469,18801,1
13130,18469,18809,1
13131,18469,18816,1
13132,18469,18820,1
13133,18469,18839,1
13134,18469,18843,1
13135,18469,18855,1
13136,18469,18864,1
13137,18469,18869,1
13138,18469,18886,1
13139,18469,18892,1
13140,18469,18897,1
13141,18469,18908,10653
13142,18469,18915,1
13143,18469,18921,1
13144,18469,18947,1
13145,18469,18950,1
13146,18469,18956,1
13147,18469,18961,1
13148,18469,18971,1
13149,18469,18977,1
13150,18469,18986,1
13151,18469,19015,1
13152,18469,19024,1
13153,18469,19037,1
13154,18469,19046,1
13155,18469,19102,1
13156,18469,19107,1
13157,18469,19154,1
13158,18469,19159,1
13159,18469,19174,1
13160,18469,19184,1
13161,18469,19187,1
13162,18469,19190,1
13163,18469,19198,1
13164,18469,19209,1
13165,18469,19218,1
13166,18469,19243,1
13167,18469,19252,1
13168,18469,19258,1
13169,18469,19265,1
13170,18469,19280,1
13171,18469,19285,1
13172,18469,19296,1
13173,18469,19306,1
13174,18469,19309,1
13175,18469,19324,1
13176,18469,19328,1
13177,18469,19366,1
13178,18469,19371,1
13179,18469,19375,1
13180,18469,19392,1
13181,18469,19402,1
13182,18469,19424,1
13183,18469,19439,1
13184,18469,19444,1
13185,18469,19470,1
13186,18469,19489,1
13187,18469,19510,1
13188,18469,19518,1
13189,18469,19524,1
13190,18469,19544,1
13191,18469,19553,1
13192,18469,19566,1
13193,18469,19570,1
13194,18469,19601,1
13195,18469,19604,1
13196,18469,19610,1
13197,18469,19615,1
13198,18469,19622,1
13199,18469,19628,1
13200,18469,19645,1
13201,18469,19660,1
13202,18469,19699,1
13203,18469,19703,1
13204,18469,19717,1
13205,18469,19726,1
13206,18469,19735,1
13207,18469,19743,1
13208,18469,19748,1
13209,18469,19765,1
13210,18469,19767,1
13211,18469,19773,1
13212,18469,19776,1
13213,18469,19791,1
13214,18469,19792,1
13215,18469,19794,1
13216,18469,19799,1
13217,18469,19809,1
13218,18469,19825,1
13219,18469,19829,1
13220,18469,19840,1
13221,18469,19847,1
13222,18469,19869,1
13223,18469,19874,6
13224,18469,19898,1
13225,18469,19905,1
13226,18469,19910,1
13227,18469,19916,1
13228,18469,19929,1
13229,18469,19932,1
13230,18469,19948,1
13231,18469,19958,1
13232,18469,19962,1
13233,18469,19976,1
13234,18469,19980,1
13235,18469,19983,1
13236,18469,19992,1
13237,18469,20024,1
13238,18469,20037,1
13239,18469,20059,1
13240,18469,20098,1
13241,18469,20102,1
13242,18469,20115,1
13243,18469,20118,1
13244,18469,20141,1
13245,18469,20160,1
13246,18469,20181,1
13247,18469,20184,1
13248,18469,20208,1
13249,18469,20223,1
13250,18469,20229,1
13251,18469,20239,1
13252,18469,20277,1
13253,18469,20289,1
13254,18469,20310,1
13255,18469,20318,1
13256,18469,20336,1
13257,18469,20339,1
13258,18469,20356,18632
13259,18469,20420,1
13260,18469,20435,1
13261,18469,20444,1
13262,18469,20454,1
13263,18469,20461,1
13264,18469,20473,1
13265,18469,20475,1
13266,18469,20495,1
13267,18469,20525,1
13268,18469,20534,1
13269,18469,20548,1
13270,18469,20552,1
13271,18469,20582,1
13272,18469,20591,1
13273,18469,20593,1
13274,18469,20616,1
13275,18469,20620,1
13276,18469,20630,1
13277,18469,20641,1
13278,18469,20649,1
13279,18469,20653,1
13280,18469,20671,1
13281,18469,20679,1
13282,18469,20684,1
13283,18469,20704,1
13284,18469,20714,1
13285,18469,20789,1
13286,18469,20794,1
13287,18469,20813,1
13288,18469,20820,1
13289,18469,20836,1
13290,18469,20843,1
13291,18469,20847,1
13292,18469,20872,1
13293,18469,20878,1
13294,18469,20900,1
13295,18469,20905,1
13296,18469,20929,1
13297,18469,21005,1
13298,18469,21065,1
13299,18469,21070,1
13300,18469,21099,1
13301,18469,21104,1
13302,18469,21134,1
13303,18469,21138,1
13304,18469,21238,1
13305,18469,21309,1
13306,18469,21395,1
13307,18469,21403,1
13308,18469,21442,1
13309,18469,21445,1
13310,18469,21481,1
13311,18469,21491,1
13312,18469,21533,1
13313,18469,21537,1
13314,18469,21557,1
13315,18469,21575,1
13316,18469,21594,1
13317,18469,21597,1
13318,18469,21620,10
13319,18469,21631,1
13320,18469,21637,1
13321,18469,21670,1
13322,18469,21803,1
13323,18469,21851,1
13324,18469,21854,1
13325,18469,21863,1
13326,18469,21875,1
13327,18469,21878,1
13328,18469,21895,1
13329,18469,21907,1
13330,18469,21950,1
13331,18469,22010,1
13332,18469,22012,1
13333,18469,22018,1
13334,18469,22063,1
13335,18469,22072,1
13336,18469,22076,1
13337,18469,22115,1
13338,18469,22123,1
13339,18469,22129,1
13340,18469,22135,1
13341,18469,22156,1
13342,18469,22160,1
13343,18469,22174,1
13344,18469,22179,1
13345,18469,22207,1
13346,18469,22209,1
13347,18469,22275,1
13348,18469,22285,1
13349,18469,22345,1
13350,18469,22380,1
13351,18469,22404,1
13352,18469,22413,1
13353,18469,22426,1
13354,18469,22437,1
13355,18469,22454,1
13356,18469,22474,3
13357,18469,22485,1
13358,18469,22503,1
13359,18469,22546,1
13360,18469,22572,1
13361,18469,22578,1
13362,18469,22597,1
13363,18469,22604,2
13364,18469,22645,1
13365,18469,22685,1
13366,18469,22698,1
13367,18469,22703,1
13368,18469,22715,1
13369,18469,22760,1
13370,18469,22779,1
13371,18469,22781,1
13372,18469,22785,1
13373,18469,22822,1
13374,18469,22829,1
13375,18469,22896,1
13376,18469,22901,1
13377,18469,22932,1
13378,18469,22940,1
13379,18469,22996,1
13380,18469,23071,1
13381,18469,23077,1
13382,18469,23151,1
13383,18469,23158,1
13384,18469,23205,1
13385,18469,23213,1
13386,18469,23226,1
13387,18469,23233,1
13388,18469,23250,1
13389,18469,23256,1
13390,18469,23275,1
13391,18469,23291,1
13392,18469,23299,1
13393,18469,23333,113
13394,18469,23355,1
13395,18469,23365,1
13396,18469,23373,1
13397,18469,23382,1
13398,18469,23409,1
13399,18469,23446,1
13400,18469,23475,1
13401,18469,23565,1
13402,18469,23572,1
13403,18469,23581,1
13404,18469,23662,1
13405,18469,23667,1
13406,18469,23743,1
13407,18469,23750,1
13408,18469,23755,1
13409,18469,23767,1
13410,18469,23804,1
13411,18469,23807,1
13412,18469,23875,1
13413,18469,23992,1
13414,18469,24063,1
13415,18469,24071,1
13416,18469,24085,1
13417,18469,24145,1
13418,18469,24155,1
13419,18469,24289,1
13420,18469,24294,1
13421,18469,24410,1
13422,18469,24425,1
13423,18469,24430,1
13424,18469,24522,1
13425,18469,24527,1
13426,18469,24581,1
13427,18469,24588,1
13428,18469,24622,1
13429,18469,24640,1
13430,18469,24682,1
13431,18469,24741,1
13432,18469,24747,1
13433,18469,24758,1
13434,18469,24765,1
13435,18469,24806,1
13436,18469,24819,1
13437,18469,24826,1
13438,18469,24852,1
13439,18469,24857,1
13440,18469,24872,1
13441,18469,24880,1
13442,18469,24885,1
13443,18469,24894,1
13444,18469,24921,1
13445,18469,24928,1
13446,18469,24961,1
13447,18469,24966,1
13448,18469,24980,1
13449,18469,24997,1
13450,18469,25003,1
13451,18469,25005,1
13452,18469,25070,1
13453,18469,25128,1
13454,18469,25145,1
13455,18469,25151,1
13456,18469,25190,1
13457,18469,25266,1
13458,18469,25274,1
13459,18469,25302,1
13460,18469,25308,1
13461,18469,25319,1
13462,18469,25329,1
13463,18469,25337,1
13464,18469,25349,1
13465,18469,25459,1
13466,18469,25462,1
13467,18469,25484,1
13468,18469,25528,1
13469,18469,25562,1
13470,18469,25568,1
13471,18469,25603,1
13472,18469,25606,1
13473,18469,25685,1
13474,18469,25689,1
13475,18469,25801,1
13476,18469,25876,1
13477,18469,25881,1
13478,18469,26089,1
13479,18469,26099,1
13480,18469,26138,1
13481,18469,26212,1
13482,18469,26216,1
13483,18469,26283,1
13484,18469,26286,1
13485,18469,26326,1
13486,18469,26336,1
13487,18469,26398,1
13488,18469,26460,1
13489,18469,26470,1
13490,18469,26512,1
13491,18469,26518,1
13492,18469,26530,1
13493,18469,26536,1
13494,18469,26559,1
13495,18469,26571,1
13496,18469,26598,1
13497,18469,26608,1
13498,18469,26618,1
13499,18469,26675,1
13500,18469,26747,1
13501,18469,26805,1
13502,18469,26809,1
13503,18469,26823,1
13504,18469,26832,1
13505,18469,26844,1
13506,18469,26859,1
13507,18469,26867,1
13508,18469,26872,1
13509,18469,26900,1
13510,18469,26907,1
13511,18469,26917,1
13512,18469,26924,1
13513,18469,26951,1
13514,18469,26966,1
13515,18469,27121,1
13516,18469,27146,1
13517,18469,27153,1
13518,18469,27204,1
13519,18469,27210,1
13520,18469,27214,1
13521,18469,27223,1
13522,18469,27253,1
13523,18469,27341,1
13524,18469,27365,1
13525,18469,27445,1
13526,18469,27451,1
13527,18469,27463,1
13528,18469,27468,1
13529,18469,27552,1
13530,18469,27710,1
13531,18469,27767,1
13532,18469,27774,1
13533,18469,27795,1
13534,18469,27845,1
13535,18469,27984,1
13536,18469,28022,1
13537,18469,28025,1
13538,18469,28061,1
13539,18469,28064,1
13540,18469,28098,1
13541,18469,28105,1
13542,18469,28113,1
13543,18469,28125,1
13544,18469,28167,1
13545,18469,28176,1
13546,18469,28191,1
13547,18469,28198,1
13548,18469,28226,1
13549,18469,28245,1
13550,18469,28272,1
13551,18469,28302,1
13552,18469,28308,1
13553,18469,28325,1
13554,18469,28430,1
13555,18469,28433,1
13556,18469,28449,1
13557,18469,28497,1
13558,18469,28504,1
13559,18469,28521,1
13560,18469,28532,1
13561,18469,28545,1
13562,18469,28559,1
13563,18469,28563,1
13564,18469,28572,1
13565,18469,28575,1
13566,18469,28603,1
13567,18469,28618,1
13568,18469,28637,1
13569,18469,28676,1
13570,18469,28692,1
13571,18469,28696,1
13572,18469,28723,1
13573,18469,28746,1
13574,18469,28755,1
13575,18469,28759,1
13576,18469,28810,1
13577,18469,28817,1
13578,18469,28838,1
13579,18469,28857,1
13580,18469,28874,1
13581,18469,28881,1
13582,18469,28896,1
13583,18469,28900,1
13584,18469,28992,1
13585,18469,29028,1
13586,18469,29037,1
13587,18469,29107,1
13588,18469,29208,1
13589,18469,29214,1
13590,18469,29219,1
13591,18469,29220,1
13592,18469,29334,1
13593,18469,29347,1
13594,18469,29352,1
13595,18469,29401,1
13596,18469,29404,1
13597,18469,29424,1
13598,18469,29426,1
13599,18469,29449,1
13600,18469,29455,2
13601,18469,29478,1
13602,18469,29508,1
13603,18469,29515,1
13604,18469,29593,1
13605,18469,29600,1
13606,18469,29607,1
13607,18469,29655,1
13608,18469,29662,1
13609,18469,29709,1
13610,18469,29716,1
13611,18469,29733,1
13612,18469,29836,88
13613,18469,29839,23924
13614,18469,29918,1
13615,18469,29925,1
13616,18469,29936,1
13617,18469,30015,1
13618,18469,30075,1
13619,18469,30137,1
13620,18469,30142,1
13621,18469,30175,1
13622,18469,30186,1
13623,18469,30198,1
13624,18469,30325,1
13625,18469,30364,1
13626,18469,30404,1
13627,18469,30406,1
13628,18469,30448,1
13629,18469,30482,1
13630,18469,30507,1
13631,18469,30515,1
13632,18469,30596,1
13633,18469,30599,1
13634,18469,30604,1
13635,18469,30675,1
13636,18469,30689,1
13637,18469,30740,1
13638,18469,30772,1
13639,18469,30776,1
13640,18469,30822,1
13641,18469,30826,1
13642,18469,30863,1
13643,18469,30898,1
13644,18469,30911,1
13645,18469,31002,1
13646,18469,31009,1
13647,18469,31071,1
13648,18469,31076,1
13649,18469,31122,1
13650,18469,31128,1
13651,18469,31149,1
13652,18469,31159,1
13653,18469,31444,1
13654,18469,31459,1
13655,18469,31706,1
13656,18469,31711,3
13657,18469,31722,1
13658,18469,31742,1
13659,18469,31750,1
13660,18469,31755,1
13661,18469,31763,1
13662,18469,31784,1
13663,18469,31800,1
13664,18469,31804,1
13665,18469,31817,1
13666,18469,31827,1
13667,18469,31835,1
13668,18469,31924,1
13669,18469,31946,1
13670,18469,31996,1
13671,18469,32002,1
13672,18469,32070,1
13673,18469,32077,1
13674,18469,32082,1
13675,18469,32106,1
13676,18469,32123,1
13677,18469,32185,1
13678,18469,32189,1
13679,18469,32409,2324
13680,18469,32433,1
13681,18469,32440,1
13682,18469,32445,1
13683,18469,32485,1
13684,18469,32497,1
13685,18469,32509,1
13686,18469,32608,1
13687,18469,32613,1
13688,18469,32627,1
13689,18469,32632,1
13690,18469,32659,1
13691,18469,32675,1
13692,18469,32696,1
13693,18469,32813,1
13694,18469,32851,1
13695,18469,32975,1
13696,18469,33071,1
13697,18469,33114,1
13698,18469,33120,1
13699,18469,33138,1
13700,18469,33344,1
13701,18469,33353,1
13702,18469,33376,1
13703,18469,33382,1
13704,18469,33390,1
13705,18469,33423,1
13706,18469,33428,1
13707,18469,33465,1
13708,18469,33469,1
13709,18469,33473,1
13710,18469,33530,20
13711,18469,33627,1
13712,18469,33631,1
13713,18469,33666,1
13714,18469,33685,1
13715,18469,33729,1
13716,18469,33798,1
13717,18469,33807,1
13718,18469,33851,1
13719,18469,33856,1
13720,18469,34007,1
13721,18469,34107,1
13722,18469,34117,1
13723,18469,34145,1
13724,18469,34154,1
13725,18469,34173,1
13726,18469,34176,1
13727,18469,34217,1
13728,18469,34222,1
13729,18469,34248,1
13730,18469,34255,1
13731,18469,34273,1
13732,18469,34279,1
13733,18469,34395,1
13734,18469,34400,1
13735,18469,34411,255
13736,18469,34428,1
13737,18469,34432,95
13738,18469,34451,1
13739,18469,34454,1
13740,18469,34467,1
13741,18469,34476,1
13742,18469,34608,1
13743,18469,34612,1
13744,18469,34635,1
13745,18469,34643,5311
13746,18469,34685,1
13747,18469,34689,1
13748,18469,34750,1
13749,18469,34780,1
13750,18469,34850,1
13751,18469,34899,1
13752,18469,34903,1
13753,18469,34987,1
13754,18469,35016,1
13755,18469,35022,1
13756,18469,35045,1
13757,18469,35051,1
13758,18469,35061,3082
13759,18469,35091,1
13760,18469,35138,1
13761,18469,35204,1
13762,18469,35208,1
13763,18469,35239,1
13764,18469,35245,1
13765,18469,35334,1
13766,18469,35339,1
13767,18469,35366,1
13768,18469,35382,1
13769,18469,35395,1
13770,18469,35414,1
13771,18469,35420,1
13772,18469,35429,1
13773,18469,35435,1
13774,18469,35448,1
13775,18469,35464,1
13776,18469,35466,1
13777,18469,35488,1
13778,18469,35495,1
13779,18469,35531,1
13780,18469,35539,1
13781,18469,35546,1
13782,18469,35666,1
13783,18469,35674,1
13784,18469,35683,1
13785,18469,35803,1
13786,18469,35812,1
13787,18469,35831,6
13788,18469,35879,1
13789,18469,35884,1
13790,18469,35939,1
13791,18469,35941,1
13792,18469,36022,1
13793,18469,36032,1
13794,18469,36065,1
13795,18469,36074,1
13796,18469,36101,1
13797,18469,36112,1
13798,18469,36146,1
13799,18469,36157,1
13800,18469,36205,1
13801,18469,36211,1
13802,18469,36220,1
13803,18469,36226,1
13804,18469,36281,1
13805,18469,36286,1
13806,18469,36294,1
13807,18469,36375,1
13808,18469,36383,1
13809,18469,36406,1
13810,18469,36503,1
13811,18469,36508,1
13812,18469,36538,1
13813,18469,36540,1
13814,18469,36595,1
13815,18469,36601,1
13816,18469,36610,1
13817,18469,36804,1
13818,18469,36809,1
13819,18469,36819,1
13820,18469,36824,1
13821,18469,36885,1
13822,18469,36904,1
13823,18469,36908,1
13824,18469,36926,1
13825,18469,36929,1
13826,18469,36949,1
13827,18469,37012,1
13828,18469,37026,1
13829,18469,37038,1
13830,18469,37089,1
13831,18469,37095,1
13832,18469,37099,1
13833,18469,37103,1
13834,18469,37114,1
13835,18469,37123,2
13836,18469,37133,1
13837,18469,37142,1
13838,18469,37145,1
13839,18469,37182,1
13840,18469,37208,1
13841,18469,37222,1
13842,18469,37224,1
13843,18469,37257,1
13844,18469,37269,1
13845,18469,37288,1
13846,18469,37312,1
13847,18469,37463,1
13848,18469,37505,1
13849,18469,37516,1
13850,18469,37567,1
13851,18469,37575,1
13852,18469,37587,1
13853,18469,37658,1
13854,18469,37664,1
13855,18469,37673,1
13856,18469,37683,1
13857,18469,37702,2
13858,18469,37709,2
13859,18469,37718,1
13860,18469,37754,1
13861,18469,37767,1
13862,18469,37796,1
13863,18469,37802,1
13864,18469,37821,1
13865,18469,37837,1
13866,18469,37863,1
13867,18469,37880,1
13868,18469,37884,1
13869,18469,37892,1
13870,18469,37922,1
13871,18469,37932,1
13872,18469,37957,1
13873,18469,37964,1
13874,18469,38038,1
13875,18469,38054,1
13876,18469,38062,1
13877,18469,38070,1
13878,18469,38136,1
13879,18469,38142,1
13880,18469,38158,2
13881,18469,38329,1
13882,18469,38334,1
13883,18469,38456,1
13884,18469,38481,1
13885,18469,38507,1
13886,18469,38516,1
13887,18469,38549,1
13888,18469,38555,1
13889,18469,38631,1
13890,18469,38637,1
13891,18469,38656,1
13892,18469,38686,1
13893,18469,38696,1
13894,18469,38701,1
13895,18469,38723,1
13896,18469,38730,1
13897,18469,38744,1
13898,18469,38750,1
13899,18469,38765,1
13900,18469,38780,1
13901,18469,38790,1
13902,18469,38798,1
13903,18469,38883,1
13904,18469,38900,1
13905,18469,38906,1
13906,18469,38926,1
13907,18469,38929,1
13908,18469,38938,1
13909,18469,38944,1
13910,18469,38982,1
13911,18469,38987,1
13912,18469,39133,1
13913,18469,39138,1
13914,18469,39367,1
13915,18469,39440,2
13916,18469,39471,1
13917,18469,39479,1
13918,18469,39519,1
13919,18469,39524,1
13920,18469,39529,1
13921,18469,39560,1
13922,18469,39562,1
13923,18469,39606,1
13924,18469,39710,1
13925,18469,39782,1
13926,18469,39787,1
13927,18469,39792,1
13928,18469,39797,1
13929,18469,39803,1
13930,18469,39817,1
13931,18469,39829,1
13932,18469,39834,1
13933,18469,39867,1
13934,18469,39905,1
13935,18469,39912,1
13936,18469,39932,1
13937,18469,39959,1
13938,18469,39967,1
13939,18469,39983,1
13940,18469,39989,1
13941,18469,39999,1
13942,18469,40003,1
13943,18469,40047,1
13944,18469,40052,1
13945,18469,40138,1
13946,18469,40145,1
13947,18469,40197,1
13948,18469,40203,1
13949,18469,40213,1
13950,18469,40219,1
13951,18469,40228,1
13952,18469,40231,1
13953,18469,40249,1
13954,18469,40252,1
13955,18469,40275,1
13956,18469,40276,1
13957,18469,40280,1
13958,18469,40295,1
13959,18469,40299,1
13960,18469,40321,1
13961,18469,40324,1
13962,18469,40334,1
13963,18469,40339,1
13964,18469,40381,1
13965,18469,40385,1
13966,18469,40421,1
13967,18469,40428,1
13968,18469,40436,1
13969,18469,40446,1
13970,18469,40451,1
13971,18469,40472,1
13972,18469,40491,1
13973,18469,40495,1
13974,18469,40528,1
13975,18469,40535,1
13976,18469,40547,1
13977,18469,40560,1
13978,18469,40563,1
13979,18469,40599,1
13980,18469,40604,1
13981,18469,40663,1
13982,18469,40666,1
13983,18469,40696,1
13984,18469,40707,1
13985,18469,40732,1
13986,18469,40736,1
13987,18469,40759,1
13988,18469,40763,1
13989,18469,40769,1
13990,18469,40786,1
13991,18469,40810,1
13992,18469,40814,1
13993,18469,40819,1
13994,18469,40886,1
13995,18469,40894,1
13996,18469,40906,1
13997,18469,40910,1
13998,18469,40932,1
13999,18469,40935,1
14000,18469,40945,1
14001,18469,40947,1
14002,18469,40983,1
14003,18469,41009,1
14004,18469,41012,2
14005,18469,41018,1
14006,18469,41091,1
14007,18469,41098,1
14008,18469,41106,1
14009,18469,41117,1
14010,18469,41151,1
14011,18469,41160,1
14012,18469,41166,1
14013,18469,41178,1
14014,18469,41184,1
14015,18469,41195,1
14016,18469,41220,1
14017,18469,41226,1
14018,18469,41252,1
14019,18469,41275,1
14020,18469,41286,1
14021,18469,41290,1
14022,18469,41306,1
14023,18469,41310,1
14024,18469,41318,1
14025,18469,41323,1
14026,18469,41418,1
14027,18469,41432,1
14028,18469,41459,1
14029,18469,41467,1
14030,18469,41472,1
14031,18469,41496,1
14032,18469,41500,1
14033,18469,41626,1
14034,18469,41629,1
14035,18469,41677,1
14036,18469,41681,1
14037,18469,41760,1
14038,18469,41763,1
14039,18469,41832,1
14040,18469,41849,1
14041,18469,41896,1
14042,18469,41901,1
14043,18469,41956,1
14044,18469,42052,1
14045,18469,42099,1
14046,18469,42106,1
14047,18469,42113,1
14048,18469,42155,1
14049,18469,42158,1
14050,18469,42204,1
14051,18469,42255,2
14052,18469,42261,1
14053,18469,42363,1
14054,18469,42443,1
14055,18469,42473,1
14056,18469,42477,1
14057,18469,42481,1
14058,18469,42487,1
14059,18469,42510,1
14060,18469,42515,1
14061,18469,42535,1
14062,18469,42558,1
14063,18469,42571,1
14064,18469,42578,1
14065,18469,42585,1
14066,18469,42612,1
14067,18469,42618,1
14068,18469,42664,1
14069,18469,42671,1
14070,18469,42686,1
14071,18469,42691,1
14072,18469,42696,1
14073,18469,42710,1
14074,18469,42716,1
14075,18469,42748,1
14076,18469,42753,1
14077,18469,42764,1
14078,18469,42771,1
14079,18469,42786,1
14080,18469,42793,1
14081,18469,42847,1
14082,18469,42852,1
14083,18469,42863,1
14084,18469,42878,1
14085,18469,42937,1
14086,18469,42946,1
14087,18469,42971,1
14088,18469,42976,1
14089,18469,42992,1
14090,18469,43017,1
14091,18469,43033,1
14092,18469,43038,1
14093,18469,43043,1
14094,18469,43066,1
14095,18469,43072,1
14096,18469,43080,1
14097,18469,43094,1
14098,18469,43108,1
14099,18469,43117,1
14100,18469,43130,1
14101,18469,43146,1
14102,18469,43180,1
14103,18469,43188,1
14104,18469,43200,1
14105,18469,43205,1
14106,18469,43217,1
14107,18469,43225,1
14108,18469,43229,1
14109,18469,43237,1
14110,18469,43270,1
14111,18469,43286,1
14112,18469,43290,1
14113,18469,43303,1
14114,18469,43312,1
14115,18469,43315,1
14116,18469,43326,1
14117,18469,43336,1
14118,18469,43354,1
14119,18469,43359,1
14120,18469,43367,1
14121,18469,43372,1
14122,18469,43380,1
14123,18469,43385,1
14124,18469,43408,1
14125,18469,43413,1
14126,18469,43429,1
14127,18469,43433,1
14128,18469,43437,1
14129,18469,43438,1
14130,18469,43450,1
14131,18469,43453,1
14132,18469,43484,1
14133,18469,43489,1
14134,18469,43496,1
14135,18469,43509,1
14136,18469,43514,1
14137,18469,43523,1
14138,18469,43528,5
14139,18469,43538,1
14140,18469,43557,1
14141,18469,43565,1
14142,18469,43570,1
14143,18469,43582,1
14144,18469,43588,1
14145,18469,43595,1
14146,18469,43614,1
14147,18469,43623,1
14148,18469,43628,1
14149,18469,43633,1
14150,18469,43643,1
14151,18469,43651,1
14152,18469,43661,1
14153,18469,43682,1
14154,18469,43692,1
14155,18469,43704,1
14156,18469,43711,1
14157,18469,43750,1
14158,18469,43759,1
14159,18469,43790,1
14160,18469,43829,1
14161,18469,43834,1
14162,18469,43853,1
14163,18469,43858,1
14164,18469,43894,1
14165,18469,43904,1
14166,18469,43918,1
14167,18469,43923,1
14168,18469,43934,1
14169,18469,43942,1
14170,18469,43968,1
14171,18469,43986,1
14172,18469,43991,1
14173,18469,44009,1
14174,18469,44016,1
14175,18469,44039,1
14176,18469,44050,1
14177,18469,44063,1
14178,18469,44072,1
14179,18469,44091,1
14180,18469,44096,1
14181,18469,44112,1
14182,18469,44122,1
14183,18469,44141,1
14184,18469,44154,1
14185,18469,44170,1
14186,18469,44175,1
14187,18469,44184,1
14188,18469,44198,1
14189,18469,44204,1
14190,18469,44212,1
14191,18469,44215,1
14192,18469,44231,1
14193,18469,44233,1
14194,18469,44244,1
14195,18469,44249,1
14196,18469,44267,1
14197,18469,44271,1
14198,18469,44315,1
14199,18469,44347,1
14200,18469,44352,1
14201,18469,44364,1
14202,18469,44370,1
14203,18469,44378,1
14204,18469,44393,1
14205,18469,44403,1
14206,18469,44408,1
14207,18469,44427,1
14208,18469,44431,1
14209,18469,44440,1
14210,18469,44442,16
14211,18469,44456,1
14212,18469,44500,1
14213,18469,44514,1
14214,18469,44519,1
14215,18469,44540,1
14216,18469,44549,1
14217,18469,44579,1
14218,18469,44588,1
14219,18469,44600,1
14220,18469,44604,1
14221,18469,44618,1
14222,18469,44628,1
14223,18469,44631,1
14224,18469,44647,1
14225,18469,44651,1
14226,18469,44658,1
14227,18469,44678,3
14228,18469,44689,1
14229,18469,44697,1
14230,18469,44736,1
14231,18469,44744,1
14232,18469,44751,1
14233,18469,44761,1
14234,18469,44768,1
14235,18469,44778,1
14236,18469,44780,1
14237,18469,44788,1
14238,18469,44793,1
14239,18469,44805,1
14240,18469,44810,1
14241,18469,44827,1
14242,18469,44834,1
14243,18469,44855,1
14244,18469,44868,1
14245,18469,44890,1
14246,18469,44896,1
14247,18469,44907,1
14248,18469,44922,1
14249,18469,44931,1
14250,18469,44935,1
14251,18469,44958,1
14252,18469,44968,1
14253,18469,44970,1
14254,18469,44979,1
14255,18469,44984,1
14256,18469,45003,1
14257,18469,45008,1
14258,18469,45023,1
14259,18469,45056,1
14260,18469,45071,1
14261,18469,45078,1
14262,18469,45115,1
14263,18469,45132,1
14264,18469,45137,1
14265,18469,45197,1
14266,18469,45202,1
14267,18469,45237,1
14268,18469,45241,1
14269,18469,45346,1
14270,18469,45350,1
14271,18469,45388,1
14272,18469,45395,1
14273,18469,45399,1
14274,18469,45402,1
14275,18469,45411,1
14276,18469,45496,1
14277,18469,45528,1
14278,18469,45543,1
14279,18469,45570,1
14280,18469,45608,1
14281,18469,45631,1
14282,18469,45656,1
14283,18469,45675,1
14284,18469,45687,1
14285,18469,45696,1
14286,18469,45782,1
14287,18469,45785,1
14288,18469,45806,1
14289,18469,45813,1
14290,18469,45821,1
14291,18469,45825,1
14292,18469,45840,1
14293,18469,45888,1
14294,18469,45904,1
14295,18469,45914,1
14296,18469,45919,1
14297,18469,45926,1
14298,18469,45941,1
14299,18469,45981,1
14300,18469,46015,1
14301,18469,46031,1
14302,18469,46035,1
14303,18469,46073,1
14304,18469,46096,1
14305,18469,46101,1
14306,18469,46111,1
14307,18469,46154,1
14308,18469,46161,1
14309,18469,46187,1
14310,18469,46243,1
14311,18469,46251,1
14312,18469,46284,1
14313,18469,46288,1
14314,18469,46303,1
14315,18469,46310,1
14316,18469,46313,1
14317,18469,46323,1
14318,18469,46327,1
14319,18469,46348,1
14320,18469,46353,1
14321,18469,46405,1
14322,18469,46415,1
14323,18469,46425,1
14324,18469,46429,1
14325,18469,46460,1
14326,18469,46465,1
14327,18469,46479,1
14328,18469,46486,1
14329,18469,46505,1
14330,18469,46521,1
14331,18469,46530,1
